"id","text"
"user_7759","Aspiring Millionaire/Investor/Trader
Be better than yourself everyday!

Click here to make some money!
https://t.co/BqaFlkqXxU"
"user_7760","Real estate entrepreneur who buys Houses,Residential,Commercial,industrial  for Top Dollar fast! Call Now! 719.778.7417"
"user_7761","I love music 🎶 , food, autumn, family, my puppies, St. Louis, books, wine, science, being outside #TØP #twentyonepilots |-/ #dmb #LoVE #YTG #stlblues #HP #EJ"
"user_7762","puto com o Cruzeiro!"
"user_7763","महाराष्ट्राचे आराध्य दैवत छत्रपती शिवाजी महाराज यांना मनाचा मुजरा !🚩"
"user_7764","am economics teacher  ,i love this world,always I want know new thing
my favourite basketball and girls I love my family"
"user_7765","Looking for seriously relationship with someone"
"user_7766","#Australian Securities Exchange
#Cryptocurrency / #Digital Currency 
#Bitcoin #SafeMoon #SafeStar #SafeBTC #XRP #Wink #DogeCoin #BTT #Cryto.com #Feb Token #TRDG"
"user_7767","Some one eager to learn"
"user_7768","trader y comercial de seguros"
"user_7769","Interes Crypto"
"user_7770","high maintenance"
"user_7771","I am helpfull"
"user_7772","Don't trust anyone"
"user_7773","rashmanthin"
"user_7774","The City Mouse 🐭 Witch= Wise One Artist-Editor-Tarot-Astrology ♒️♊️♓️✨NYU Journalism Grad"
"user_7775","A small but dynamic Christian charity resettling refugees one family at a time, passionate about #CommunitySponsorship"
"user_7776","The CEO of Young Researchers.
A motivational Speaker.
General Secretary to the Mahakagali Association"
"user_7777","About to get the car"
"user_7778","5/12🎉
Boca
Auxiliar de maestra jardinera 
Kingsmill Resort, Residence Inn (Williamsburg Va)
📍Virginia USA
📍New York USA
📍Miami USA
📍Carolina del Norte"
"user_7779","Blder lyke"
"user_7780","UCLA 💛💙🐻USC💛❤️ Brojan! Lover of life!!! Curious!! Self aware!!!💫HR professional💫always a social worker!!!   Married to Mr. Almazán!!! 👰🏽💍🥂💒🎊"
"user_7781","Mind over matter"
"user_7782","OBJ"
"user_7783","Let’s be the generation that changes the game."
"user_7784","Trying to find my way through it all."
"user_7785","Average Humorous Human ~ she/her"
"user_7786","ẞóçïãl dîßtåcë.."
"user_7787","Selling steadylads.crypto on OpenSea..."
"user_7788","Transwoman Christian conservative Confederate-American Patriot!! God and America FIRST!! I HATE LIBERALISM!! Reagan/Trump Republican Deplorable."
"user_7789","i am a man who is very simple ."
"user_7790","Follow me for vids😍😍"
"user_7791","rick q é fã da doja"
"user_7792","Mac Nagbe Nelson is a youth activist, author, diplomat, entrepreneur, husband, father, and a philosopher."
"user_7793","SERVICE REPAIR PHONE FACE TO FACE SEKITAR SHAH ALAM DAN SEKITARNYA"
"user_7794","Baseball, music and friends is all you need"
"user_7795","Engenheiro, Investidor do IBOV, Incorporador. Apaixonado por Vinhos e Viagens. 24 países e contando. Blues e Jazz."
"user_7796","I'm a simple person living by God's love and grace."
"user_7797","Looking to support #BLM any way I can ✊🏿✊🏾✊🏽✊🏼 she/her #voteblue #resist #BidenHarris2020 🌊 🌊 🌊"
"user_7798","Pro-vaccine. Pro-science. Actor, Director, Educator. MLitt/MFA Shakespeare & Performance. Teaching Artist w/ MMT. All opinions are my own. She/her 🌈"
"user_7799","Photographer"
"user_7800","💄💍🌺🤱🏻🍔🥂🧔🏻👩🏻👦🏻👶🏻"
"user_7801","nature"
"user_7802","F"
"user_7803","ick"
"user_7804","Make yourself have a great day. 😁😁😁"
"user_7805","Nambank19"
"user_7806","✨drink water and don’t be fucking racist✨"
"user_7807","Life is Good 🌹🌹🌹"
"user_7808","ᴇɴᴛʀᴇᴩʀᴇɴᴇᴜʀ"
"user_7809","my name is OT Da Hybrid I sing,rap and dance but in life I've always been a jack of all trades."
"user_7810","Master Aesthetician/Educator & MUA/ #SSDS #CEW #NCEA"
"user_7811","hard working never leave an enemy behind"
"user_7812","I eat air"
"user_7813","Simple"
"user_7814","Dallas + Austin Multifamily Development. 3600+ units in pre-dev /dev"
"user_7815","I live near the ocean and love to sail and hang out near the water. I write blogs and am an author of 3 children's books."
"user_7816","proudly a metaclubber! #metaclubsociety"
"user_7817","Businessmen"
"user_7818","Hi. My name is Dusty. I'm the sole contributor at http://t.co/ewet7VTy and dream of writing a novel."
"user_7819","""For the Great Gaels of Ireland, Are the men that God made mad, For all their wars are merry, And all their songs are sad.""  ..Níl sa saol ach gaoth agus toit"
"user_7820","he/him | overly political South Asian born in America 🇮🇳 💩🇬🇧| 17, formerly 16"
"user_7821","Pro Pakistani 🇵🇰 ||
PTI Ideology ||
Independent Pakistan ||
My Country, My Home || Absolutely Not ||
امپورٹیڑ حکومت نامنزور"
"user_7822","Be happy 🥰"
"user_7823","⭐ Stay safe, stay kind, stay magical ⭐"
"user_7824","Archiver"
"user_7825","Estudiante PUCE  Comunicación."
"user_7826","Manu🐍🌪"
"user_7827","Toi cam on"
"user_7828","just keep  believing in  yourself"
"user_7829","Hi"
"user_7830","For my ble"
"user_7831","❤️"
"user_7832","Mom. Wife. Daughter. Sister."
"user_7833","Hi"
"user_7834","Brighton & Hove Albion. Loves an away day."
"user_7835","heyyy bestiess
lexi
#justiceforsaraheverad."
"user_7836","Investor Relations Analyst at EHCI, UMD Historic Preservation and Community Planning masters, and UMW Historic Preservation. Advocate for Adaptive Reuse LIHTC"
"user_7837","The summer's hot
and I've been waiting for you all this time"
"user_7838","PC and PS4 Gamer...not that good but good enough to make you rage quit. ☠🤪🤣🤣🤣"
"user_7839","Single Father & Streamer on Twitch"
"user_7840","I am a math teacher and a persian poet"
"user_7841","Mother of 4"
"user_7842","اللهم اجعل همي الاخره ..."
"user_7843","none"
"user_7844","⚽️ Secretário de Esportes do Recife 📍2 mandato Vereador Solidariedade. Participem com as hashtags #FalaRecife #semexerecife"
"user_7845","shutterbug"
"user_7846","RIP Nipsey Hu$$le🙏                                   Never let a hard time humble us-nip            The marathon continues🏁"
"user_7847","I am simple boy,"
"user_7848","مرگ"
"user_7849","straight minded."
"user_7850","https://t.co/b0KbGycx5e"
"user_7851","...follower of Jesus, wife to Marty, mom to Cait & Ella, daughter, sister, aunty, friend & writer of YA fiction..."
"user_7852","Just I trying to live my life and subtract my thoughts and opinions , don't be stupid with me,🌚🤓💔"
"user_7853","B.B.A. Finance - College of William and Mary
M.S.F - Purdue University
2 X All-America T&F Thrower"
"user_7854","ukzam impilo"
"user_7855","I am sucses boy"
"user_7856","This kavi ❤





 You only live once, but if you do it right, once is enough.”"
"user_7857","Husband to the most amazing woman! Part of the Real Life team at nlcrussellville. Loves God, My family, My Church and the Valley in that order!"
"user_7858","yishika"
"user_7859","Commerce, machiniste"
"user_7860","@MilitantsMinds
I'm individual investor and businessman from Ghana, I use to work as Tech Assistant at Google Alphabet Inc"
"user_7861","Delidir Ne derse Yeridir"
"user_7862","I’m a grandma, a mom, a sister. I’ve never been so scared for my country and the future. I’ve been fairly complacent throughout my life but it’s time to act!!!"
"user_7863","22 | 🏳️‍🌈 | E 🤍"
"user_7864","Living life to the fullest!!"
"user_7865","congrats-sent with confetti."
"user_7866","Enjoy life ! Have no regrets !! Proud #upser #UPS  ex ST Holder West Ham ! #whufc #BelgianIrons #olas #coyi"
"user_7867","like to play games"
"user_7868","gody is only one"
"user_7869","📚✍️"
"user_7870","Developer, gamer, writer, bad singer even alone in the car. He/him."
"user_7871","Conservadorism"
"user_7872","He/Him. Singing and dancing in colorful pants"
"user_7873","Son Of Grace 😇😇"
"user_7874","Native American, Irish, Mexican.ived in Spain, south america, got family from North Carolina and Family on the Pine ridge indian reservation in South dakota.."
"user_7875","The Plug and CEO of The Ville Records"
"user_7876","👑🇰🇭💐"
"user_7877","Only girl of five children. EpTX. I have two dogs named Cowboy and Princess."
"user_7878","Naples Florida"
"user_7879","Hey everyone
18"
"user_7880","24 | Virgo"
"user_7881","Don’t take this seriously 🤪... unless ?🤷🏼‍♀️"
"user_7882","Coordonateur de la Génération Thérèse KAPANGALA / et du Collectif BOSEMBO. Ingénieur à la Gestion Informatique"
"user_7883","My faves: Jim Henson | Labyrinth | Maisie Dobbs | Call the Midwife | Brandi Carlile | Reading | Gymnastics, figure skating, swimming | @DHazelrig | Our cats!"
"user_7884","Hidup lahh Dengan damai"
"user_7885","Authentic Latin Flavor/Jada❤️💍/cashapp-$cpapi18"
"user_7886","Carpenter ,Builder ,Business Owner ,Musician
Saving the planet , one tweet at a time"
"user_7887","Acteur politique"
"user_7888","Abubakar Rabiu Hussain ( Musafir ) was born and bred in Kano State, Nigeria.
Studies In the National Open University of Nigeria and Zad Academy of Saudi Arabia"
"user_7889","Retired Philadelphia PD Detective"
"user_7890","wake tech ‘ 23"
"user_7891","Be patient"
"user_7892","እግዚአብሔር ይክበር ይመስገን 🙏"
"user_7893","Je suis Mathematicien-Informaticien de cariiere, celibataire pur sans enfant, chrétien, je fréquente l'église coopération évangélique de yapélé. Réside à Bangui"
"user_7894","from earth 362"
"user_7895","I'm a €¤¤| Ç@´|`"
"user_7896","Certified Health Care Provider💊💉
lover of gospel songs🎶🎵🎼
lover of God's word, cos that's where I get my peace🙏"
"user_7897","Fun addict"
"user_7898","Étudiant à la faculté des sciences humaines et des sciences de l'éducation"
"user_7899","Always Be Possiti3"
"user_7900","Founder and Executive Director of Rohingya Education Development Plan (REDP)/Youth Welfare Director of RYA/Civil Rights Defender/A Rohingya Youth/."
"user_7901","嘻嘻"
"user_7902","Respectful"
"user_7903","Marine Engineer"
"user_7904","Matty b"
"user_7905","Bringing Guanacaste, Costa Rica to life in the heart of the Gold Coast of Central America. Chat live online. 24/7 Secure reservations, 365 days a year."
"user_7906","Give only the best !!!"
"user_7907","la Diferencia"
"user_7908","Pratapgarh up"
"user_7909","Daughter/Wife/Mom/ICU Doc/Women in ICU"
"user_7910","Nature lover"
"user_7911","Procraféinologue, ou l’art de prendre un café avant d’entreprendre n’importe quelle nouvelle tâche."
"user_7912","Samtids- och politikintresserad lärare"
"user_7913","¡Casi feliz!"
"user_7914","no"
"user_7915","Peace♥Faith"
"user_7916","موجب ثلاثيني من الموصل ابحث عن سالب رشيق ناعم للأرتباط"
"user_7917","👁👄👁"
"user_7918","Casada 🥰"
"user_7919","ついったーはじめました"
"user_7920","Call Steward IATSE 411"
"user_7921","Harry P and NPVs 🇺🇸🧬🏊🏼‍♀️🍕✈️☕️🛢🏝🐈"
"user_7922","Public opinion research since 2010. Back on Twitter since yesterday."
"user_7923","Freedom is illusion"
"user_7924","💜Adorable Representative M. C for Youth💜
보 라 해💜
BiBi's my king🐿💜"
"user_7925","Journalists"
"user_7926","LGBT🌈/Georgia Dem/Business Owner"
"user_7927","🙄🌿🌿"
"user_7928","Take your time to learn each other"
"user_7929","Founder & CEO of ORWTMC LLC.,
Junior high school student living in mainland PRC currently.
Standing with AC2!"
"user_7930","اسلام عليكم"
"user_7931","DREAM CREATE INSPIRE -REPEAT"
"user_7932","Iglesia Católica Romana Apostólica(Pope Francisco)Familia Ajedrez Céspedes Colón y Reyes Fernando e Isabel,Juana de Castilla Futbol Real Madrid Arte Genealogía"
"user_7933","Big core"
"user_7934","Amit"
"user_7935","What’s going on world?
I Go by the Alias of RaBBiiTT
I’m a rapper from Da Bronx NYC
But the south is my 2nd home 

https://t.co/EuNMjxM5XI…"
"user_7936","Slim thick"
"user_7937","A wife and mother living in Colorado. We do mountain-y, outdoor-y things. But no skiing or snowboarding. Also I work for Denver Public Schools."
"user_7938","small business owner, real estate professional, gym rat.."
"user_7939","first of all, ew. second of all, ew.          👻:kng.marii"
"user_7940","🥂 Truck Fump 🍾"
"user_7941","allergic to failure, philanthropist, GOD, FAMILY, FOOTBALLER⚽️❤️🇳🇬, Chelsea till I die"
"user_7942","she/her"
"user_7943","(She/Her)
Dedicated to fighting for reproductive justice, women's rights, and equality of all genders. Feminist. 
Comms at Upstream MA. 
Opinions my own."
"user_7944","We're a community of streamers, gamers, & esports fans all across Texas. Home of the @Outlaws Official Supporters Group! 

Designs by: @tamgerine_ & @Lee_Fenix"
"user_7945","love being me"
"user_7946","Stan Beyoncé for clear skin"
"user_7947","No instante..ver...(!?),marcar,(!?) e não ter...tempo..,(esquecer ou re...)"
"user_7948","普通百姓，窥管世界！"
"user_7949","YouTube Content Creator und Twitch Live Streamer. Mehr Infos findet Ihr unter:"
"user_7950","Sports write ups transfer news and match analysis"
"user_7951","I live my truth 💖"
"user_7952","Milan lama tamang from  Dubai  United Arab Emirates. Traveller photographer of wildlife and mountain .. body building ... current home Dubai .. welcome 🇦🇪🇦🇪"
